ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spent,Total_Purchases,Web_Purchase_Ratio,Catalog_Purchase_Ratio,Store_Purchase_Ratio,Customer_Tenure_Days,Customer_Tenure_Years,Tenure_Group
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,396,13,0.3076923076923077,0.07692307692307693,0.6153846153846154,344,0,<1 yr
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,20,3,0.3333333333333333,0.0,0.6666666666666666,619,1,<1 yr
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,967,12,0.3333333333333333,0.25,0.4166666666666667,290,0,<1 yr
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,357,13,0.5384615384615384,0.15384615384615385,0.3076923076923077,775,2,1-3 yrs
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,1401,15,0.3333333333333333,0.4,0.26666666666666666,862,2,1-3 yrs
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,15,3,0.0,0.0,1.0,502,1,<1 yr
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,2087,19,0.2631578947368421,0.42105263157894735,0.3157894736842105,698,1,<1 yr
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,981,22,0.5,0.2727272727272727,0.22727272727272727,696,1,<1 yr
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,17,4,0.25,0.0,0.75,446,1,<1 yr
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,523,22,0.4090909090909091,0.4090909090909091,0.18181818181818182,727,1,<1 yr
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,23,3,0.3333333333333333,0.0,0.6666666666666666,243,0,<1 yr
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,1192,16,0.25,0.4375,0.3125,290,0,<1 yr
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,1958,19,0.3157894736842105,0.3157894736842105,0.3684210526315789,217,0,<1 yr
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,133,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,250,0,<1 yr
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,777,16,0.25,0.3125,0.4375,496,1,<1 yr
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,73,6,0.5,0.0,0.5,558,1,<1 yr
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,121,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,295,0,<1 yr
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,424,14,0.2857142857142857,0.14285714285714285,0.5714285714285714,512,1,<1 yr
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,868,12,0.3333333333333333,0.25,0.4166666666666667,213,0,<1 yr
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,756,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,792,2,1-3 yrs
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,12,3,0.3333333333333333,0.0,0.6666666666666666,618,1,<1 yr
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,937,23,0.21739130434782608,0.34782608695652173,0.43478260869565216,729,1,<1 yr
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,1862,17,0.23529411764705882,0.4117647058823529,0.35294117647058826,450,1,<1 yr
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,367,12,0.3333333333333333,0.08333333333333333,0.5833333333333334,591,1,<1 yr
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,443,14,0.5,0.14285714285714285,0.35714285714285715,517,1,<1 yr
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,267,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,432,1,<1 yr
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,61,5,0.4,0.0,0.6,283,0,<1 yr
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,1323,20,0.2,0.25,0.55,412,1,<1 yr
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,63,5,0.4,0.0,0.6,196,0,<1 yr
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,64,6,0.3333333333333333,0.0,0.6666666666666666,516,1,<1 yr
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,562,17,0.35294117647058826,0.11764705882352941,0.5294117647058824,336,0,<1 yr
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,312,12,0.3333333333333333,0.08333333333333333,0.5833333333333334,215,0,<1 yr
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,1156,15,0.13333333333333333,0.13333333333333333,0.7333333333333333,675,1,<1 yr
1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,1104,15,0.5333333333333333,0.13333333333333333,0.3333333333333333,671,1,<1 yr
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,16,3,0.3333333333333333,0.0,0.6666666666666666,326,0,<1 yr
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,2008,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,318,0,<1 yr
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,44,6,0.5,0.0,0.5,489,1,<1 yr
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,1574,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,491,1,<1 yr
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,63,4,0.25,0.25,0.5,442,1,<1 yr
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,426,11,0.2727272727272727,0.45454545454545453,0.2727272727272727,468,1,<1 yr
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,5,0.4,0.2,0.4,715,1,<1 yr
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,635,18,0.6111111111111112,0.05555555555555555,0.3333333333333333,476,1,<1 yr
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,757,20,0.3,0.25,0.45,452,1,<1 yr
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,125,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,770,2,1-3 yrs
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,332,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,594,1,<1 yr
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,135,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,373,1,<1 yr
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,330,12,0.5,0.08333333333333333,0.4166666666666667,774,2,1-3 yrs
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,384,13,0.46153846153846156,0.15384615384615385,0.38461538461538464,744,2,1-3 yrs
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,1722,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,876,2,1-3 yrs
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,78,5,0.2,0.2,0.6,252,0,<1 yr
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,24,3,0.0,0.0,1.0,719,1,<1 yr
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,1168,24,0.2916666666666667,0.25,0.4583333333333333,377,1,<1 yr
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,957,13,0.15384615384615385,0.15384615384615385,0.6923076923076923,716,1,<1 yr
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,15,3,0.3333333333333333,0.0,0.6666666666666666,448,1,<1 yr
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,57,4,0.25,0.0,0.75,208,0,<1 yr
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,1956,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,780,2,1-3 yrs
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,2013,20,0.35,0.25,0.4,429,1,<1 yr
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,326,12,0.4166666666666667,0.08333333333333333,0.5,222,0,<1 yr
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,77,6,0.5,0.0,0.5,879,2,1-3 yrs
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1313,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,608,1,<1 yr
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,30,6,0.5,0.0,0.5,224,0,<1 yr
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,315,12,0.5,0.16666666666666666,0.3333333333333333,698,1,<1 yr
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,660,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,560,1,<1 yr
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,74,6,0.3333333333333333,0.0,0.6666666666666666,700,1,<1 yr
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,46,5,0.4,0.2,0.4,235,0,<1 yr
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,86,6,0.3333333333333333,0.0,0.6666666666666666,502,1,<1 yr
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,1103,24,0.25,0.20833333333333334,0.5416666666666666,422,1,<1 yr
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,61,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,345,0,<1 yr
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,145,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,408,1,<1 yr
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,684,19,0.47368421052631576,0.10526315789473684,0.42105263157894735,839,2,1-3 yrs
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,411,14,0.6428571428571429,0.07142857142857142,0.2857142857142857,415,1,<1 yr
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,27,3,0.3333333333333333,0.0,0.6666666666666666,810,2,1-3 yrs
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,1060,25,0.36,0.12,0.52,544,1,<1 yr
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,1459,21,0.47619047619047616,0.19047619047619047,0.3333333333333333,855,2,1-3 yrs
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,18,3,0.3333333333333333,0.0,0.6666666666666666,855,2,1-3 yrs
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,1833,25,0.2,0.36,0.44,831,2,1-3 yrs
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,237,10,0.1,0.3,0.6,273,0,<1 yr
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,48,6,0.3333333333333333,0.16666666666666666,0.5,218,0,<1 yr
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,515,16,0.3125,0.125,0.5625,529,1,<1 yr
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,1020,14,0.5,0.21428571428571427,0.2857142857142857,757,2,1-3 yrs
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,1370,10,0.3,0.2,0.5,217,0,<1 yr
640,1951,Graduation,Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,1026,23,0.30434782608695654,0.2608695652173913,0.43478260869565216,661,1,<1 yr
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,301,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,284,0,<1 yr
8432,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,684,19,0.47368421052631576,0.10526315789473684,0.42105263157894735,839,2,1-3 yrs
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,499,16,0.5,0.0625,0.4375,803,2,1-3 yrs
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,1004,20,0.3,0.2,0.5,862,2,1-3 yrs
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,218,10,0.4,0.1,0.5,445,1,<1 yr
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,606,18,0.2222222222222222,0.1111111111111111,0.6666666666666666,588,1,<1 yr
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,75,5,0.2,0.2,0.6,545,1,<1 yr
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,106,6,0.3333333333333333,0.0,0.6666666666666666,862,2,1-3 yrs
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,990,16,0.25,0.25,0.5,582,1,<1 yr
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,1097,15,0.2,0.26666666666666666,0.5333333333333333,344,0,<1 yr
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,16,3,0.3333333333333333,0.0,0.6666666666666666,318,0,<1 yr
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,34,4,0.25,0.0,0.75,290,0,<1 yr
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,1711,15,0.5333333333333333,0.13333333333333333,0.3333333333333333,858,2,1-3 yrs
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,438,14,0.5714285714285714,0.14285714285714285,0.2857142857142857,354,0,<1 yr
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,75,5,0.4,0.0,0.6,723,1,<1 yr
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,225,10,0.2,0.2,0.6,414,1,<1 yr
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,18,3,0.3333333333333333,0.0,0.6666666666666666,789,2,1-3 yrs
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,470,15,0.2,0.13333333333333333,0.6666666666666666,594,1,<1 yr
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,91,6,0.3333333333333333,0.0,0.6666666666666666,628,1,<1 yr
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,2525,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,322,0,<1 yr
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,504,16,0.5,0.125,0.375,718,1,<1 yr
8387,1957,Graduation,Married,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,235,10,0.4,0.1,0.5,726,1,<1 yr
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,1232,18,0.5,0.2777777777777778,0.2222222222222222,712,1,<1 yr
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,88,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,608,1,<1 yr
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,17,3,0.3333333333333333,0.0,0.6666666666666666,238,0,<1 yr
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,24,4,0.25,0.0,0.75,517,1,<1 yr
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,60,5,0.2,0.0,0.8,497,1,<1 yr
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1020,25,0.24,0.24,0.52,494,1,<1 yr
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,155,8,0.375,0.125,0.5,756,2,1-3 yrs
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,51,4,0.25,0.0,0.75,308,0,<1 yr
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,1812,15,0.3333333333333333,0.4,0.26666666666666666,740,2,1-3 yrs
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,1461,21,0.3333333333333333,0.19047619047619047,0.47619047619047616,775,2,1-3 yrs
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,96,5,0.2,0.4,0.4,256,0,<1 yr
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,160,8,0.5,0.0,0.5,318,0,<1 yr
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,139,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,619,1,<1 yr
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,21,0.42857142857142855,0.14285714285714285,0.42857142857142855,620,1,<1 yr
2246,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,487,1,<1 yr
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1161,17,0.29411764705882354,0.11764705882352941,0.5882352941176471,641,1,<1 yr
5545,1972,PhD,Married,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,988,13,0.23076923076923078,0.38461538461538464,0.38461538461538464,271,0,<1 yr
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1072,24,0.25,0.25,0.5,844,2,1-3 yrs
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,174,8,0.25,0.125,0.625,477,1,<1 yr
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,758,19,0.47368421052631576,0.10526315789473684,0.42105263157894735,706,1,<1 yr
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,195,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,366,1,<1 yr
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,4,0.25,0.25,0.5,813,2,1-3 yrs
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,1084,16,0.1875,0.25,0.5625,502,1,<1 yr
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,685,19,0.5263157894736842,0.21052631578947367,0.2631578947368421,680,1,<1 yr
7789,1965,PhD,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,1672,25,0.24,0.36,0.4,405,1,<1 yr
3068,1990,Graduation,Married,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,43,5,0.4,0.0,0.6,429,1,<1 yr
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,49,4,0.25,0.25,0.5,319,0,<1 yr
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,133,7,0.42857142857142855,0.0,0.5714285714285714,589,1,<1 yr
5644,1957,Graduation,Together,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,363,13,0.38461538461538464,0.07692307692307693,0.5384615384615384,446,1,<1 yr
